source_index,written_during_early_access,received_for_free,steam_purchase,author_playtime_at_review,weighted_vote_score,votes_up,char_count,word_count,label,voted_up,language,appid,recommendationid,input_text,positive_topics,negative_topics,raw_response,is_valid,invalid_reason,teacher_model,prompt_version,rag_k,retrieved_examples,text_column,created_at,target_labels,matched_target_labels,human_keep,review_note,rare_target_human_verified,human_verified_scope,rare_positive_human_verified,human_verified_positive_targets
537767.0,False,False,True,65.0,0.47675723,2.0,253.0,46.0,recommended,True,english,1581050,90549301,"There are no bugs. Only features. Story mode isnt anything special but the hell mode is where the things are getting exciting, cracking the skulls of everything that is near me with a shotgun is very satisfying, though i dont think that is how guns work","[""gameplay"", ""difficulty_balance""]","[""story""]","{""positive_topics"": [""gameplay"", ""difficulty_balance""], ""negative_topics"": [""story""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""long story short - nearly all the reviews are pre-update. I haven't noticed any bug until now and the game itself is something between okay and good. The release with the bugs wasn't lucky, but it now seems as the game would be really bad which simply it isn't."", ""positive_topics"": [""bugs"", ""updates_support""], ""negative_topics"": [], ""score"": 0.5182}, {""review"": ""I WANTED to like this game. I spent over a year following it, waiting through multiple delayed release dates, and I kept looking forward to finally getting to play it. Unfortunately, once I was actually able to, I found it unplayable due to bugs - the game freezes at a specific point, and while you can go into the menu and save and such, it won't progress any further, and this has happened in all four routes that I tried. Now, I liked most of the characters, and the storyline seemed interesting (at least, what I could see of it). If the bugs were fixed, my opinion of the game might go up. But as far as I'm aware, the devs haven't even acknowledged the bugs, let alone made any attempt to fix them, so my recommendation is to not bother with this game. I regret wasting the money on it."", ""positive_topics"": [""story""], ""negative_topics"": [""bugs"", ""updates_support"", ""value""], ""score"": 0.5036}, {""review"": ""Game is really good i give it an AdventNEON thumbs up! It was really fun dashing around as fast as I could, and the boss fights really made me feel like I was in a flash Sonic animation. Sound track is also good, aside from maybe one or two tracks. Didn't really get to listen too much of it in the game because I was too busy trying to dash as fast as I could. A few minor negatives though. Nothing too crazy that spoil the game for me, though It would be nice to have them fixed or ironed out in a potential sequel. -The story itself is alright, nothing too crazy. The game is mostly focused on being, you know, a game. -Sprite are did feel a bit inconsistent, especially when some were drawn at a perspective instead of flat. -There are a couple moments that break the immersion of the game. (Characters moving stiffly on a set path, bullets being shot not lining up with the barrel, sound effect when kicking up specifically stopped playing sometimes, stuff like that.) -Some parts can feel a bit jack to play. I can't remember what specifically, but there were some minor annoyances. (I'm looking at you, gears that I get stuck in during the time stop segments.) -Would've like some of the mechanics to be explained or introduced better as most of the time you are just thrown into them. I was able to catch of pretty easily, but sometimes it took a bit to understand them. -The game is TOO SHORT I WANT TO RUN AROUND MORE. All in all, extremely impressive for a solo dev. I hope we get to see Neon more in the future. Kachow. Also I remember there being some sort of fanart thing where fanart was going to be put in the game unless I'm misremembering things. If it is I would like to redraw mine it's been 4 years. Thanks."", ""positive_topics"": [""gameplay"", ""audio"", ""story"", ""graphics""], ""negative_topics"": [""graphics"", ""audio"", ""gameplay"", ""ui_ux"", ""content""], ""score"": 0.4865}]",review_text_clean,2026-07-13T15:58:53,,,,,,,,
108001.0,False,False,True,,0.51851857,1.0,165.0,27.0,recommended,True,english,1804513,157742936,"Finally, another Southern Pacific route, and its good. No more freaking Donner Pass. Not to mention Milepost has been kicking ass with route scenery post Raton Pass.","[""content"", ""graphics""]",[],"{""positive_topics"": [""content"", ""graphics""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I am halfway through the career scenarios and I must say I am really enjoying the route. The route is beautiful with a great mix of cities, small towns, and rural areas. There are several large yards for switching. There are 98 miles of mainline for long distance runs. There are passenger stations throughout the route, even on some of the branch lines. There are several unique assets, and most have winterization applied. There is a lot of rolling stock, including boxcars, hoppers, flatcars, tankers, and gondolas for hauling a variety of different freight. Many of these come in multiple liveries, including NYC, NH, PRR, and BA. There are passenger coaches and baggage cars in NYC and NH liveries. There are plenty of duties for each of the four locomotives that are provided with the route. According to many reviews, the RS3 is completely broken because it has a headlight issue where both the front and rear headlights are always on. While I have noticed this issue as well, it isn’t a major deal and will likely get fixed relatively soon. The locomotive appearances aren’t amazing but not bad either. These aren’t Searchlight Simulations quality, but they aren’t advertised as such either. For the most part, the physics and breaking systems run as I'd expect. I cannot comment on the sounds. I don’t know exactly what these locomotives should sound like. So that all being said - yes, I most definitely recommend this route."", ""positive_topics"": [""content"", ""gameplay"", ""graphics""], ""negative_topics"": [""bugs""], ""score"": 0.4172}, {""review"": ""Not sure about this one. The route is very well detailed. The 323 is interesting. Good shape, average cab (About what to expect from DTG but not Waggonz.) Sounds: I'd expect a fix in the not too distant future. As a whole it's average, 5/10. If you want to try it yourself go ahead but i can't really recommend it."", ""positive_topics"": [""graphics""], ""negative_topics"": [""audio""], ""score"": 0.3645}, {""review"": ""This game sure is a trip!"", ""positive_topics"": [""other""], ""negative_topics"": [], ""score"": 0.3586}]",review_text_clean,2026-07-13T15:59:04,,,,,,,,
90695.0,False,False,True,19.0,0.42705676,0.0,51.0,13.0,not_recommended,False,english,483820,147004614,I can't believe i paid 3€ for this i want to die rn,[],"[""value""]","{""positive_topics"": [], ""negative_topics"": [""value""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""tbh te game is already dead this is a cash grab they just took the vr version and gave it pc controls it should be free and even then it would suck"", ""positive_topics"": [], ""negative_topics"": [""value"", ""monetization""], ""score"": 0.3444}, {""review"": ""is like roblox paid game unfinished but you have 1$ i'd say it's worth a shot"", ""positive_topics"": [""value""], ""negative_topics"": [""content""], ""score"": 0.338}, {""review"": ""Shit game like always. Not even worth getting payed to play it. Cant imagine how anybody could create this pile of steaming dump and be proud of himself. If EA would close today forever, I could finally sleep at night."", ""positive_topics"": [], ""negative_topics"": [""value""], ""score"": 0.3126}]",review_text_clean,2026-07-13T15:59:11,,,,,,,,
90751.0,False,False,True,69.0,0.55144709,4.0,837.0,169.0,recommended,True,english,2517130,147042880,"First off let me just start off by saying that i love Zombie games and that i saw this game for $3.99 and thought what the heck, i'll give it a try. I love the concept of the game and the visuals are good. I wish that your character could jump tho and that he had a flash light especially on the cemetery map. some areas are very dark but i like the overall atmosphere of the map. The one thing about the game that i thought was funny was how is your Melee attack with your knife more powerful than your guns. i can shoot a zombie like 5-6 times before they fall but only 2 hits from the knife and their dead excluding special zombies and bosses. However, i will give this a game a thumbs up because i do like the concept of the game and i have fun playing it. This game has the potential to be a great game with a few minor adjustments.","[""gameplay"", ""graphics""]","[""controls"", ""graphics""]","{""positive_topics"": [""gameplay"", ""graphics""], ""negative_topics"": [""controls"", ""graphics""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""A very nice, very stylish, creative roguelite bullet-heaven game. The game isn't super long, took me about 6 hours to finish, would probably take about 30 more minutes for 100% of the achievements. The game has full controller support and nice accessibility options for modulating difficulty, not to mention the ability to pick your difficulty less directly within runs as well. The art is great (gives me Cowboy Bebop vibes, can't quite put my finger on why), the music is great, the story (surprised me that there was any!) is basic but touching, the gameplay is somewhat innovative (mixing Necrodancer-style rhythm-combat mechanics with Vampire Survivors-like top-down bullet-heaven combat) and is pretty fun, although it gets a little bit repetitive by the end. I hope there is a bit more exploration of unsteady rhythms if the devs ever make a next entry, there is a lot of leniency in getting 'perfect's here and after a while the consistent rhythm gets pretty second-nature, so it might be nice to see that shaken up. The game lacks polish, but not in any way that truly breaks the experience. It's mostly observed in some unintended behaviours¹, incorrect tooltips, etc. The main thing that diminishes the experience in my opinion is the lack of visual clarity on some levels and with some builds (looking at you, 'Chain projectiles'). I also think it would benefit from some more clarity on how its basic mechanics work (tagging weapons with their damage types, an option to show values in skill descriptions, etc.), the 15 tips on pause help but don't really explain everything (although with how short the experience is and with how not-that-difficult even the later stages are, you won't play for long enough for this lack of knowledge to sour your experience like it probably would in a 100+ hour game). Ah, also, for whatever reason, achievements aren't working at all for me (they don't even show up on the game's page in my library), although that might be Steam's fault. Overall, I'd recommend the game, and also wish the best for the devs in their future endeavours! ¹ = Restarting a run will start you with a random character, including ones that you have not unlocked yet (including the secret 13th, happened on my first death lol). Sometimes the solo that gets activated seems to be random if you have 3 instruments and all have full meter. Using a solo sometimes allows enemies to fire projectiles after all the existing projectiles are cleared, meaning you can get locked into getting hit since you can't move during the solo animation (died to that once :'D). You can actually move during the solo animation, as well as the post-battle \""Kill the music\"" transition, if you were ending a dodge while entering those states. On controller, pausing on the item upgrade screen will pick whatever upgrade you were hovering when the game is unpaused."", ""positive_topics"": [""gameplay"", ""graphics"", ""audio"", ""story"", ""controls"", ""accessibility""], ""negative_topics"": [""gameplay"", ""ui_ux"", ""bugs""], ""score"": 0.5677}, {""review"": ""The game is WAAAAY to dark. Really strains my eyes. There isn't much to do besides from going from one point of interest to another... no aliens stalking the player, no creepy caves... Combat is what you would expect from a third person shooter BUT there is no dodge mechanic no abilities... just Run and Gun. ( Granted I only played less than 1 h ). I wanted to like it and even buy it for a friend but I guess it's not for me."", ""positive_topics"": [], ""negative_topics"": [""graphics"", ""gameplay"", ""content""], ""score"": 0.5663}, {""review"": ""I think they are headed in the right direction but in my opinion, it's not really playable and enjoyable yet. The user interface is clunky as best. The Single Player save game mechanics make ZERO sense. Whatever happened to saving a game, giving it a name, and then hitting save? Current interface doesn't make any sense. Map3, the beta map is SO dark inside buildings, even with the brightness turned all the way up. Melee weapons durability is ABYSMAL. Kill 4 zombies and your steel spear is ready to break. Base building is unnecessarily intricate and quite frankly, you darn near have to be a builder to figure it out. 10 minutes in to a game and they throw bandits at you that are, in my opinion way over powered so it becomes a dying simulator and then because the save game mechanics suck, you are are starting fresh with nothing. I see very little developer work in this but a lot of Unreal magic. Houses and building are not even close to scale. It's well on it's way to being another DayZ clone, which is fine, but I would not recommend paying for it TODAY. Wait a year and check back."", ""positive_topics"": [""other""], ""negative_topics"": [""ui_ux"", ""graphics"", ""difficulty_balance"", ""gameplay"", ""value""], ""score"": 0.5518}]",review_text_clean,2026-07-13T15:59:33,,,,,,,,
146109.0,False,False,True,26.0,0.5,0.0,222.0,39.0,recommended,True,english,3020240,182278098,"A simple hidden object game where the ""objects"" are over 100 staplers. It has easy achievements and, most importantly, it's only 1€. If you enjoy this type of game or are an achievement hunter, it's definitely worth a try.","[""value"", ""content""]",[],"{""positive_topics"": [""value"", ""content""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""Other than the usual letters and symbols, this one has some real interesting achievements. And the game is surprisingly fun."", ""positive_topics"": [""gameplay""], ""negative_topics"": [], ""score"": 0.5458}, {""review"": ""This is a fun single-screen platformer. You must collect a key in each level to progress to the next. You must collect a coin in each level to 100% the achievements. I love the minimalist graphics. Took me just under an hour to complete the game. Thumbs up. Recommended."", ""positive_topics"": [""gameplay"", ""graphics"", ""content""], ""negative_topics"": [], ""score"": 0.5252}, {""review"": ""Since I was always studying animals as a kid, this was a relatively quick and easy game for me. There were admittedly a few animals that I just couldn't remember the name of, so it wasn't without a little challenge. The game plays as it should and everything is spelled correctly. The main negatives are that you only get 5 coins for each solved and just a one letter clue costs that much and a full solve costs 25 so someone who needs a lot of hints or only knows a few basic animals might find the game is not well balanced in this area. It also doesn't have achievements or any kind of in game reward system aside from the coins which add nothing to the game, so I would mainly recommend this game to someone who, like myself, was just interested in testing knowledge that hasn't been used in a few years and just wants to see how much they remember."", ""positive_topics"": [""gameplay"", ""localization""], ""negative_topics"": [""difficulty_balance"", ""content""], ""score"": 0.4796}]",review_text_clean,2026-07-13T15:59:44,,,,,,,,
40536.0,False,False,True,47.0,0.5,0.0,319.0,55.0,recommended,True,english,1719550,120824058,"This game is great, I love all the Australian animals that interact with each other. The soundtrack is awesome it even has a didgeridoo, a truly remarkable set of tracks that compliment the game perfectly. This is not a gory killing game and would be a good choice for children wanting to experience Australian animals.","[""content"", ""audio"", ""value""]",[],"{""positive_topics"": [""content"", ""audio"", ""value""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""A nice little game, story oriented... Well it is a Visual Novel, so not really a \""game\"" tbh, more of an \""interactive story\"" where you can change the ending. Visuals are pretty nice and the soundtrack is really cool and chill, i really liked it ! It will take about 30min to 1hours to complete, and have Multiple endings. For its price tag, honestly, it is worth !"", ""positive_topics"": [""story"", ""graphics"", ""audio"", ""content"", ""replayability"", ""value""], ""negative_topics"": [], ""score"": 0.5531}, {""review"": ""This game is a delight. I did have a few issues, in that the enemy placement fells a bit overwhelming and the movable blocks feel a bit hard to interact with, but the game has a really fun sound track and the character is adorable. Edit- I messed up and clicked the button for received for free instead of allow comments, pity my brain for not working"", ""positive_topics"": [""audio"", ""graphics""], ""negative_topics"": [""difficulty_balance"", ""controls""], ""score"": 0.5313}, {""review"": ""The game is so chill and relaxing, I really like the art and the music in this game."", ""positive_topics"": [""graphics"", ""audio""], ""negative_topics"": [], ""score"": 0.5265}]",review_text_clean,2026-07-13T15:59:54,,,,,,,,
461649.0,False,False,True,,0.64864868,9.0,220.0,35.0,not_recommended,False,english,536549,48828427,there are errors in the topography especially around airports. some airstrips are depressed into the ground while others like naivasha are extremely elevated as though on plateaus. is there any way to correct this error?,[],"[""graphics"", ""bugs""]","{""positive_topics"": [], ""negative_topics"": [""graphics"", ""bugs""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,[],review_text_clean,2026-07-13T16:00:00,,,,,,,,
27022.0,False,False,True,251.0,0.63258076,9.0,186.0,35.0,recommended,True,english,1921200,114748819,"I really enjoy this type of experimental horror. As it has origins in a novel, it is very heavy in words and low in descriptions, but this takes nothing from the strange prose and story.","[""story""]",[],"{""positive_topics"": [""story""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""very interesting mix of a couple other horror titles cant wait try with some friends and to see where it goes"", ""positive_topics"": [""multiplayer""], ""negative_topics"": [], ""score"": 0.664}, {""review"": ""Slick graphics combine with an ominous atmosphere in an everchanging array of creepy nightmarish scenes as you try to discover the mystery behind missing young girl Amy. Very intelligent use of VR to keep you wondering whatever is coming next??? It's difficult to write this review and not give too much away, but a few minutes in and you'll be hooked! It's a dark and immersive experience that has some well executed white knuckle moments. It's a shame about the load times between scenes despite my beefy setup and depending on your exploration time, for the most part it's quite short, so grab it on sale. Great title for horror fans and to scare the wits out of your friends..."", ""positive_topics"": [""graphics"", ""gameplay"", ""content""], ""negative_topics"": [""performance"", ""value""], ""score"": 0.5852}, {""review"": ""This isn't my first game from Tero Lunkka, and I'm surprised to see their horror work again after Skull Hunter. In order, the first thing I became familiar with was the beginning of the story, which is about a hero forced to solve puzzles. Surprisingly, the game doesn't take the easy way out and doesn't try to scare you with sudden appearances or loud noises. The music and atmosphere are responsible for trying to scare you. Even playing during the day, Tero Lunkka made me pause a couple of times to catch my breath. The game ended in one breath, too bad it's short. I'm looking forward to the sequel."", ""positive_topics"": [""story"", ""audio""], ""negative_topics"": [""content""], ""score"": 0.5234}]",review_text_clean,2026-07-13T16:00:10,,,,,,,,
312639.0,True,False,True,1649.0,0.5,0.0,96.0,21.0,recommended,True,english,1266540,202815691,not going to lie pretty good for a Early Access Game still has its faults but so far a good game,"[""gameplay""]","[""bugs""]","{""positive_topics"": [""gameplay""], ""negative_topics"": [""bugs""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I enjoy a lot of this game. It has good concept and idea. But also has a lot bug and lack of many QoL. I've wait this game for 5 yrs, But it still need a lot of improvement and bug to fix. I dunno how long of early access game will finish, But I still cannot recommend the unfinished game or a lot of bug. ---- *ps. actually, I played this game for over 100 hrs, but I played with the unofficial mods that need to run separate from steam. So they do not count here. I try to mod this game to balance and make it more fun to play with. But it is hard with Java to recompile and change things (only some XML) . Hope the dev turns this into Unity or somethings for 2.5d and more flexibility."", ""positive_topics"": [""gameplay""], ""negative_topics"": [""bugs"", ""ui_ux""], ""score"": 0.5374}, {""review"": ""Game is a great Idea the Graphics are pretty Polished but because of how new it is, it is very Dead Server Wise, so I recommend you have friends to play with, because I didn't, 8/10 might buy it again later on"", ""positive_topics"": [""graphics""], ""negative_topics"": [""multiplayer""], ""score"": 0.5357}, {""review"": ""It runs terribly and looks awful. For a solo development, it is pretty cool but as a game that I paid $$ for, it is a failure. Take this over to itch.io for some help and feedback. [URL]"", ""positive_topics"": [], ""negative_topics"": [""performance"", ""graphics"", ""value""], ""score"": 0.5224}]",review_text_clean,2026-07-13T16:00:20,,,,,,,,
480367.0,False,False,True,406.0,0.62573224,19.0,1594.0,277.0,recommended,True,english,1096980,55355007,"Zelda: Link's Awakening is my favorite game on the original Game Boy, so buying Timothy and the Mysterious Forest was a no brainer for me when I saw the screenshots. While this game can't beat Zelda's charming overworld and clever dungeon design, I definitely had a great time playing it. The game has many familiar tile sets from Link's Awakening, including the mysterious woods, Tal Tal mountains and of course the beach where we all fell in love with Marin. :) But the gameplay is very different from anything I've played so far: Timothy doesn't have any weapons, he can only throw objects at enemies. These objects are spare, so playing stealth is a must. While a was not sure this would be fun during the entire game, it works out suprisingly well. During your quest, you meet a bunch of funny characters, and you'll have to find a wide variety of tools and items to continue. Again you'll meet familiar items like the lamp, boots and bombs, but the developers have designed brand new challenges and puzzles around them, resulting in a unique experience instead of another Zelda clone. My only point of critique is that some of the puzzles and bosses are a little too much trial and error. This can become frustrating after a while, especially because you need to be on a certain tile to trigger events. A few more hints (especially in the water dungeon) and a wider area to trigger events (at the graveyard, save crystals etc) would be a nice improvement. Tldr: Timothy and the Mysterious Forest is definitely worth playing for anyone looking for a nostalgic and/or old-school experience!","[""gameplay"", ""content""]","[""difficulty_balance""]","{""positive_topics"": [""gameplay"", ""content""], ""negative_topics"": [""difficulty_balance""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""This game is a shitload of fuck! It's a crusty old fossil reanimated by a mad scientist to reveal it was nothing but a coprolite the whole time! No but seriously, the only thing I could think of while playing was that this is the kind of game the AVGN would get mad at. But unlike the nerd, I don't have to wonder what the developer was thinking; I know he intentionally designed the game to be frustrating, obscure and punishing. The game is clearly a sendup of old adventure games with light RPG elements, like a Sierra/Zelda 2 slurry. And man, it is wildly directionless and inscrutable. You're given almost no guidance, and after two hours of fumbling with the thing I'm still not sure where I was ever supposed to go. Combat is a frustrating mash fest that feels purely random whether you can kill an enemy without being hit in return. Healing is scarce and enemies respawn with each screen transition, so the game quickly becomes a dull slog running back to your bedroom to heal. Significant grinding seems almost mandatory with high item costs. The castle area is annoyingly large with few things to find, leading to most of your time being spent in transit. And God help you if you take a careless step: the princess will happily wander off an edge to her death. The front of the castle is surrounding by an instadeath moat that you must carefully path around or your big, triumphant return will become 20 mintues of lost progress in 1 second. It's a wildly frustrating and unsatisfying game, and the only reason I'm not leaving a red review is because this is a solo dev passion project and I can tell it was deliberately designed to be this way. For a masochist or someone seriously nostalgic for Sierra this is probably a great game. For anyone else, stay far away, especially at $20."", ""positive_topics"": [""gameplay""], ""negative_topics"": [""gameplay"", ""difficulty_balance"", ""content"", ""value""], ""score"": 0.4994}, {""review"": ""A very nice, very stylish, creative roguelite bullet-heaven game. The game isn't super long, took me about 6 hours to finish, would probably take about 30 more minutes for 100% of the achievements. The game has full controller support and nice accessibility options for modulating difficulty, not to mention the ability to pick your difficulty less directly within runs as well. The art is great (gives me Cowboy Bebop vibes, can't quite put my finger on why), the music is great, the story (surprised me that there was any!) is basic but touching, the gameplay is somewhat innovative (mixing Necrodancer-style rhythm-combat mechanics with Vampire Survivors-like top-down bullet-heaven combat) and is pretty fun, although it gets a little bit repetitive by the end. I hope there is a bit more exploration of unsteady rhythms if the devs ever make a next entry, there is a lot of leniency in getting 'perfect's here and after a while the consistent rhythm gets pretty second-nature, so it might be nice to see that shaken up. The game lacks polish, but not in any way that truly breaks the experience. It's mostly observed in some unintended behaviours¹, incorrect tooltips, etc. The main thing that diminishes the experience in my opinion is the lack of visual clarity on some levels and with some builds (looking at you, 'Chain projectiles'). I also think it would benefit from some more clarity on how its basic mechanics work (tagging weapons with their damage types, an option to show values in skill descriptions, etc.), the 15 tips on pause help but don't really explain everything (although with how short the experience is and with how not-that-difficult even the later stages are, you won't play for long enough for this lack of knowledge to sour your experience like it probably would in a 100+ hour game). Ah, also, for whatever reason, achievements aren't working at all for me (they don't even show up on the game's page in my library), although that might be Steam's fault. Overall, I'd recommend the game, and also wish the best for the devs in their future endeavours! ¹ = Restarting a run will start you with a random character, including ones that you have not unlocked yet (including the secret 13th, happened on my first death lol). Sometimes the solo that gets activated seems to be random if you have 3 instruments and all have full meter. Using a solo sometimes allows enemies to fire projectiles after all the existing projectiles are cleared, meaning you can get locked into getting hit since you can't move during the solo animation (died to that once :'D). You can actually move during the solo animation, as well as the post-battle \""Kill the music\"" transition, if you were ending a dodge while entering those states. On controller, pausing on the item upgrade screen will pick whatever upgrade you were hovering when the game is unpaused."", ""positive_topics"": [""gameplay"", ""graphics"", ""audio"", ""story"", ""controls"", ""accessibility""], ""negative_topics"": [""gameplay"", ""ui_ux"", ""bugs""], ""score"": 0.4731}, {""review"": ""Concept is good, art is great, music is good, story is pretty good.... but .... the gameplay is not very interesting. I did finish the game so it was not horrible but it did not really feel rewarding. The monster development was most disapointing, because it was really slim and basically just increasing stats. At start I tried to develop some monsters to see where the game would take me, but it did not take me anywhere. The skills and abilities of monsters were all there to see, there was no \""evolving\"" or \""upgrading\"" of any kind and there were generally too few skills so that the monsters did not feel different enough. Then there were some legendary monsters which made the regular monsters pretty much obsolete. Which mostly had to do with the staring level of legendaries, so they did not require any grinding. Once I started to get some more interesting monsters (legendaries) the game gave me so many in so short period of time, I did not feel like testing everything. Partly beacuse I did not have real challenges in the battles middle of game. Long story short, this game is a prime example of a game where developer knows what he wants to do, has a strong vision, enjoys making the game, but in the end does not have enough time and recources (or knowledge) to finish the game properly."", ""positive_topics"": [""graphics"", ""audio"", ""story""], ""negative_topics"": [""gameplay"", ""difficulty_balance"", ""content""], ""score"": 0.4698}]",review_text_clean,2026-07-13T16:00:48,,,,,,,,
85986.0,False,False,True,422.0,0.52077466,3.0,144.0,26.0,not_recommended,False,english,323260,14405501,"Let's just say it's an average match-3, with some mini games, like hidden objects. But it isn't fun, not very beautifull and the music is awful.",[],"[""gameplay"", ""graphics"", ""audio""]","{""positive_topics"": [], ""negative_topics"": [""gameplay"", ""graphics"", ""audio""]}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I bought this game a while a go it was on sale. And honestly I just found it very boring. I will never play it again. It just wasn't fun in my opinion."", ""positive_topics"": [], ""negative_topics"": [""gameplay""], ""score"": 0.5242}, {""review"": ""This game is deceptively simple to play and has an amazing amount of depth whether its game play, story, art, colors and effects. The amount of bops in the soundtrack is INSANE, its hard not to like all of them. I have seriously considered buying the music from steam. if you are a fan of anime you will adore this game. The voice acting is top notch as well. Also if you are paying attention to the conversations you'll realize there is an incredible amount of foreshadowing in this short game. There are only 3 VERY MINOR things I didn't like in the game. 1. The UI in the home base menu is not really intuitive in my opinion, especially some navigation bits. 2. There are times where I'd like a certain someone to be quiet while I navigate the menu 3. Cant choose tracks to listen to in-game and if multiple muses activate, you cant click on one to play their theme in battle 4th and smallest thing, i just wish the game was longer story wise. Also be warned this game is not a game that you play quickly. each battle is like a mini puzzle that you want to take your time with to end in as little turns as possible. The game is simple but It can be confusing to understand how to actually play cards properly on top of navigation in dungeons. basically as with other roguelites, you are suppose to repeat dungeons until you build enough level to tackle harder ones, but the hidden gem is that you aren't just leveling up or acquiring new cards , you are leveling up your knowledge base of the mechanics which is not quantifiable in game but is absolutely a stat you're increasing. Its a nice game for your brain to be honest. Overall, A+ across the board for me. Play this game if you like anime girls, card games and colors"", ""positive_topics"": [""gameplay"", ""story"", ""graphics"", ""audio""], ""negative_topics"": [""ui_ux"", ""content""], ""score"": 0.5216}, {""review"": ""You'll prolly have to join a Discord or play with friends for consistent matches but it's a good game with the majority if not all of the cast being usable if not just actually good. Plus it's the 2.X version which wasn't originally released on consoles"", ""positive_topics"": [""gameplay""], ""negative_topics"": [""multiplayer""], ""score"": 0.4757}]",review_text_clean,2026-07-13T16:01:02,,,,,,,,
215469.0,False,False,True,535.0,0.51125789,4.0,21.0,3.0,recommended,True,english,1100140,201652188,hina kagiyama spining,[],[],"{""positive_topics"": [], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,[],review_text_clean,2026-07-13T16:01:07,,,,,,,,
439326.0,False,False,True,,0.70745689,15.0,659.0,113.0,recommended,True,english,842960,41995918,"Interesting scenario with lots of various kinds of assets, without being completely overwhelming in terms of number of units. Scenario has time limit of 48 hours, giving ample time to detect your opponents and fly several sorties against them (or go around of them, if you choose so). I have been playing mostly on the India-UK side, which has interesting mix of F-35 and Mig-29 at their disposal. These are complemented with various helicopters, submarines and surface ships. Since there are more than enough of targets to deal with, player must be mindful about using their units and planning on when to have them in air and when to resuply and refuel them.","[""content"", ""gameplay""]",[],"{""positive_topics"": [""content"", ""gameplay""], ""negative_topics"": []}",True,,gemma3:27b,pseudo_topics_rag_v3_embedding,3.0,"[{""review"": ""I have no idea why this is called Drug wars. This game definitely is only maybe a third done. Play this game windowed; it'll run smoother. The pros: weapons are unique, you get ammo for finishers, the one enemy model is used in varying degrees (punching, shooting, throwing), everything you throw explodes, the weapons are easy to use, you regain health and it still remains tense at times, the puzzles are easy, you're never going to get lost in the levels, and the AI can be really tough. The cons: sometimes the enemies will lay on the ground but still shoot, they hobble around too much for the sniper to be much use, there's only one enemy model (three or four if you count the machines), there are loads of enemies in long hallways, this looks like it was made in 2004, and the AI can be exploited. Honestly, a lot better than I thought it would be. This feels like a mod that became its own executable but failed its Kickstater or something. If they had a bigger team (or if cracking the hieroglyphs that is the CryEngine code was as easy as Unreal or Source) this could've been more polished—well, obviously. I think games like these are the reason not many developers used CryEngine back in the day (that, and the whole 'use only one core' thing)."", ""positive_topics"": [""gameplay"", ""difficulty_balance"", ""content""], ""negative_topics"": [""graphics"", ""difficulty_balance"", ""content"", ""performance"", ""bugs""], ""score"": 0.3703}, {""review"": ""Unplayable. German units overpowered red and suppressed with 1 strength doing damage. Units just appear out of nowhere. Glad I bought it on sale."", ""positive_topics"": [], ""negative_topics"": [""gameplay"", ""difficulty_balance"", ""value""], ""score"": 0.3553}, {""review"": ""It's too hard to see the airstrike style attacks coming, the tool-tips for upgrades don't have any text. Uses smart-phone style controls when it would work better as a proper twin-stick shooter, or with controls like those in Brigador. Brigador is a much better game and well worth the extra money, so just get that instead."", ""positive_topics"": [], ""negative_topics"": [""ui_ux"", ""controls"", ""value""], ""score"": 0.3286}]",review_text_clean,2026-07-13T16:01:20,,,,,,,,
